stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id
RF510,1530,"BRIDLE PATH / CROSSCUT",,  45.350323, -75.650681,,,,,,
RF520,8382,"BRIDLE PATH / PIMLICO",,  45.350418, -75.650505,,,,,,
RF530,1799,"BRIDLE PATH / EQUUS",,  45.349319, -75.650032,,,,,,
RF540,8743,"BRIDLE PATH / EQUUS",,  45.349190, -75.649834,,,,,,
RF550,4248,"BRIDLE PATH / HUNTER'S POINT",,  45.348152, -75.648369,,,,,,
RF560,4252,"BRIDLE PATH / HUNTER'S POINT",,  45.348278, -75.648354,,,,,,
RF570,4249,"BRIDLE PATH / TRAPPER'S",,  45.348808, -75.645409,,,,,,
RF580,4253,"BRIDLE PATH / SARATOGA",,  45.348846, -75.645935,,,,,,
RF590,4254,"BRIDLE PATH / CAROUSEL",,  45.349400, -75.643997,,,,,,
RF600,4250,"BRIDLE PATH / CAROUSEL",,  45.349228, -75.643921,,,,,,
RF610,4255,"BRIDLE PATH / CAROUSEL",,  45.350014, -75.642952,,,,,,
RF620,4251,"BRIDLE PATH / ALBION",,  45.350101, -75.641792,,,,,,
RF720,1572,"CAHILL / MARLIN",,  45.359638, -75.643600,,,,,,
RF730,1578,"CAHILL / VERDON",,  45.359673, -75.643700,,,,,,
RF800,4847,"CAHILL / ROSEGARDEN",,  45.360638, -75.641464,,,,,,
RF810,5750,"CAHILL / ROSEGARDEN",,  45.360607, -75.641029,,,,,,
RF820,4257,"CAHILL / ROSEGARDEN",,  45.359203, -75.638550,,,,,,
RF825,2382,"HUNT CLUB / CAHILL",,  45.357925, -75.636002,,,,,,
RF830,4256,"CAHILL / SOUTHPORT",,  45.359283, -75.638382,,,,,,
RF835,2416,"HUNT CLUB / CAHILL",,  45.357830, -75.636948,,,,,,
RF900,3037,"GREENBORO 1A",,  45.360252, -75.658859,,,,,,
RF905,3037,"GREENBORO 1B",,  45.359802, -75.658775,,,,,,
RF910,3037,"GREENBORO 2A",,  45.359810, -75.658432,,,,,,
RF915,3037,"GREENBORO 3A",,  45.360050, -75.657852,,,,,,
RF940,3038,"SOUTH KEYS 2A",,  45.353794, -75.655197,,,,,,
RF945,3038,"SOUTH KEYS 1A",,  45.354057, -75.655602,,,,,,
RF950,3038,"SOUTH KEYS 1B",,  45.353821, -75.655457,,,,,,
RF955,3038,"SOUTH KEYS 1C",,  45.353649, -75.655342,,,,,,
RF960,3038,"SOUTH KEYS 1D",,  45.353073, -75.654991,,,,,,
RF990,3037,"O-TRAIN GREENBORO",,  45.359711, -75.659401,,,,,,
RG030,8380,"ALBION / MASSICOTTE",,  45.349934, -75.640884,,,,,,
RG050,4260,"ALBION / BRAMPTON",,  45.348541, -75.640038,,,,,,
RG060,8951,"ALBION / BRAMPTON",,  45.348675, -75.639977,,,,,,
RG070,8873,"ALBION / CINANNI",,  45.347721, -75.639633,,,,,,
RG080,8882,"ALBION / D'AOUST",,  45.347519, -75.639313,,,,,,
RG085,4264,"ALBION / WILDWOOD",,  45.346245, -75.638535,,,,,,
RG090,4261,"ALBION / GOTH",,  45.346066, -75.638664,,,,,,
RG100,4265,"ALBION / GOTH",,  45.345348, -75.638062,,,,,,
RG105,4262,"ALBION / MCMAHON",,  45.344982, -75.638054,,,,,,
RG120,4263,"ALBION / RIDGEDALE",,  45.343723, -75.637329,,,,,,
RG200,8887,"BANK / ST BERNARD",,  45.349998, -75.629272,,,,,,
RG210,1971,"BANK / ST BERNARD",,  45.349785, -75.629402,,,,,,
RG217,4271,"BANK / ROSEBELLA",,  45.348961, -75.627945,,,,,,
RG218,4270,"BANK / ROSEBELLA",,  45.348858, -75.627274,,,,,,
RG219,4803,"ATHANS / BANK",,  45.351627, -75.631561,,,,,,
RG220,4272,"ATHANS / LEVADIA",,  45.352997, -75.628242,,,,,,
RG225,4801,"ATHANS / BANK",,  45.351727, -75.631721,,,,,,
RG230,6142,"ATHANS / LEVADIA",,  45.353363, -75.627716,,,,,,
RG240,4273,"ATHANS / SIXTH",,  45.353863, -75.626099,,,,,,
RG242,4274,"SIXTH / ST BERNARD",,  45.352264, -75.624352,,,,,,
RG245,4275,"SIXTH / ROSEBELLA",,  45.350418, -75.622871,,,,,,
RG250,4277,"SIXTH / ATHANS",,  45.354137, -75.625435,,,,,,
RG252,4276,"SIXTH / ST BERNARD",,  45.351757, -75.623680,,,,,,
RG280,8885,"ROSEBELLA / SIXTH",,  45.350182, -75.622452,,,,,,
RH010,8881,"QUEENSDALE / ALBION",,  45.343185, -75.636421,,,,,,
RH020,8874,"QUEENSDALE / ALBION",,  45.343014, -75.636307,,,,,,
RH030,4282,"QUEENSDALE / FIRST (1ST)",,  45.344040, -75.633881,,,,,,
RH040,4281,"QUEENSDALE / FIRST (1ST)",,  45.344311, -75.633675,,,,,,
RH060,4283,"QUEENSDALE / STOCKTON",,  45.344799, -75.632019,,,,,,
RH070,8880,"QUEENSDALE / MAVIS",,  45.345978, -75.629631,,,,,,
RH075,4284,"QUEENSDALE / FENMORE",,  45.345711, -75.629890,,,,,,
RH080,4286,"QUEENSDALE / BANK",,  45.347313, -75.626228,,,,,,
RH090,8875,"QUEENSDALE / BANK",,  45.346859, -75.627014,,,,,,
RH105,6940,"QUEENSDALE / SIXTH",,  45.348881, -75.622025,,,,,,
RH111,6595,"QUEENSDALE / SIXTH",,  45.349327, -75.621361,,,,,,
RH120,8876,"QUEENSDALE / SAWMILL CREEK",,  45.349781, -75.619797,,,,,,
RH130,8877,"QUEENSDALE / EIGHT",,  45.350647, -75.617645,,,,,,
RH131,6596,"QUEENSDALE / EIGHT",,  45.350792, -75.617737,,,,,,
RH140,4287,"QUEENSDALE / AD. 1920",,  45.351566, -75.615364,,,,,,
RH141,6597,"1929 QUEENSDALE",,  45.351753, -75.615387,,,,,,
RH150,8953,"QUEENSDALE / CONROY",,  45.352722, -75.612495,,,,,,
RH151,6598,"QUEENSDALE / CONROY",,  45.352821, -75.612717,,,,,,
RH245,1054,"BANK / ORVILLE KEMP",,  45.333656, -75.601532,,,,,,
RH275,8426,"BANK / ORVILLE KEMP",,  45.334335, -75.601601,,,,,,
RH280,6954,"CONROY / PARK",,  45.345634, -75.608269,,,,,,
RH282,1798,"BANK / LEITRIM",,  45.330448, -75.599678,,,,,,
RH283,6955,"CONROY / PARK",,  45.344738, -75.607529,,,,,,
RH287,3575,"BANK / LEITRIM",,  45.331730, -75.600105,,,,,,
RH290,6956,"CONROY / LYNCH",,  45.340408, -75.605263,,,,,,
RH292,6957,"CONROY / LYNCH",,  45.339584, -75.604576,,,,,,
RH470,5903,"LESTER / ALBION",,  45.337616, -75.634041,,,,,,
RH471,6902,"FINDLAY CREEK / BRADWELL",,  45.315250, -75.605370,,,,,,
RH472,6903,"FINDLAY CREEK / BRADWELL",,  45.315548, -75.604256,,,,,,
RH474,6904,"FINDLAY CREEK / WHITE ALDER",,  45.313911, -75.609039,,,,,,
RH475,5904,"LESTER / ALBION",,  45.337391, -75.634171,,,,,,
RH476,6905,"FINDLAY CREEK / WHITE ALDER",,  45.314316, -75.607834,,,,,,
RH479,1019,"FINDLAY CREEK / WOODBRIAR",,  45.312263, -75.611359,,,,,,
RH491,5950,"ALBION / LEITRIM",,  45.320747, -75.624069,,,,,,
RH492,5949,"ALBION / LEITRIM",,  45.320820, -75.623840,,,,,,
RH495,5769,"ALBION / LEITRIM",,  45.319901, -75.623634,,,,,,
RH501,7413,"ALBION / FENTON",,  45.317791, -75.622124,,,,,,
RH502,6599,"ALBION / QUINN",,  45.317776, -75.622345,,,,,,
RH640,3990,"BANK / AD. 4603",,  45.328053, -75.597969,,,,,,
RH645,3298,"BANK / AD. 4602",,  45.327755, -75.598145,,,,,,
RH650,1057,"BANK / AD. 4550",,  45.328587, -75.598625,,,,,,
RH651,0777,"BANK / ARENA",,  45.329697, -75.598930,,,,,,
RH660,1059,"BANK / ANALDEA",,  45.326134, -75.596863,,,,,,
RH670,1058,"BANK / ANALDEA",,  45.325840, -75.597023,,,,,,
RH680,1061,"BANK / ANALDEA",,  45.323467, -75.595367,,,,,,
RH690,1060,"BANK / ANALDEA",,  45.323498, -75.595619,,,,,,
RH705,1062,"BANK / AD. 4771",,  45.322174, -75.594620,,,,,,
RH710,1063,"BANK / AD. 4771",,  45.321915, -75.594711,,,,,,
RH718,3284,"FINDLAY CREEK / BANK",,  45.320435, -75.594162,,,,,,
RH725,3285,"FINDLAY CREEK / DEVONWOOD",,  45.319145, -75.597267,,,,,,
RH735,3286,"FINDLAY CREEK / LONG POINT",,  45.318573, -75.598686,,,,,,
RH740,1067,"BANK / BLAIS",,  45.313534, -75.589645,,,,,,
RH745,3287,"FINDLAY CREEK / LONG POINT",,  45.318207, -75.599007,,,,,,
RH750,1066,"BANK / BLAIS",,  45.313526, -75.589973,,,,,,
RH752,0482,"KELLY FARM / FINDLAY CREEK",,  45.317200, -75.600182,,,,,,
RH754,0483,"KELLY FARM / SHEPODY",,  45.317814, -75.602997,,,,,,
RH755,3299,"FINDLAY CREEK / CEDAR CREEK",,  45.319187, -75.596710,,,,,,
RH756,0484,"KELLY FARM / UNNAMED STREET",,  45.318100, -75.603935,,,,,,
RH758,0485,"KELLY FARM / BRADWELL",,  45.318554, -75.608047,,,,,,
RH760,1069,"BANK / AD. 4835",,  45.309444, -75.587250,,,,,,
RH762,0486,"KELLY FARM / SHEPODY",,  45.317940, -75.603958,,,,,,
RH764,0487,"KELLY FARM / SHEPODY",,  45.317719, -75.603264,,,,,,
RH765,3289,"FINDLAY CREEK / BANK",,  45.320290, -75.594040,,,,,,
RH767,1046,"FINDLAY CREEK / KELLY FARM",,  45.316517, -75.600395,,,,,,
RI010,1911,"ST LAURENT / AD. 2250",,  45.387787, -75.616714,,,,,,
RI020,1912,"ST LAURENT / AD. 2255",,  45.387558, -75.616203,,,,,,
RI030,4304,"ST LAURENT / AD. 2300",,  45.385006, -75.617622,,,,,,
RI040,4308,"ST LAURENT / AD. 2300",,  45.384922, -75.617386,,,,,,
RI050,4305,"ST LAURENT / THURSTON",,  45.384228, -75.619759,,,,,,
RI060,4309,"ST LAURENT / THURSTON",,  45.384087, -75.619911,,,,,,
RI070,4306,"ST LAURENT / AD. 2385",,  45.382713, -75.623863,,,,,,
RI080,4310,"ST LAURENT / AD. 2355",,  45.382965, -75.622932,,,,,,
RI090,4307,"ST LAURENT / CONROY",,  45.381584, -75.626945,,,,,,
RI100,4311,"ST LAURENT / CONROY",,  45.381248, -75.627518,,,,,,
RI105,1321,"CONROY / ST LAURENT",,  45.380955, -75.628029,,,,,,
RI110,1915,"LORRY GREENBERG / CONROY",,  45.369740, -75.621719,,,,,,
RI111,0389,"LORRY GREENBERG / CONROY",,  45.369446, -75.622421,,,,,,
RI120,1963,"LORRY GREENBERG / CONROY",,  45.369629, -75.621490,,,,,,
RI130,1931,"KARSH / EWING",,  45.372055, -75.620010,,,,,,
RI170,4314,"KARSH / TOPLEY",,  45.372948, -75.617836,,,,,,
RI180,4312,"KARSH / EWING",,  45.372284, -75.619225,,,,,,
RI190,4315,"KARSH / CLAUDET",,  45.372543, -75.614548,,,,,,
RI200,4313,"KARSH / FARDON",,  45.372448, -75.614754,,,,,,
RI209,6471,"BLOHM / REUBENS",,  45.374359, -75.609718,,,,,,
RI210,1979,"KARSH / BLOHN",,  45.371525, -75.613121,,,,,,
RI211,4316,"BLOHM / AD. 1579",,  45.372879, -75.611252,,,,,,
RI214,6485,"BLOHM / JOHNSTON",,  45.374233, -75.609596,,,,,,
RI215,1992,"BLOHM / KARSH",,  45.370590, -75.613136,,,,,,
RI216,4317,"BLOHM / ESSON",,  45.372894, -75.610970,,,,,,
RI221,8628,"BLOHM / TED GRANT",,  45.368771, -75.616295,,,,,,
RI223,4318,"BLOHM / BRISTON",,  45.368286, -75.618042,,,,,,
RI230,8630,"BLOHM / NOTMAN",,  45.369553, -75.613907,,,,,,
RI235,4319,"BLOHM / MALAK",,  45.368855, -75.615654,,,,,,
RI237,4320,"BLOHM / BRISTON",,  45.368145, -75.618095,,,,,,
RI300,0892,"LORRY GREENBERG / BRAMBLEGROVE",,  45.367714, -75.624161,,,,,,
RI305,4321,"LORRY GREENBERG / HUNTERSFIELD",,  45.366104, -75.625633,,,,,,
RI310,0893,"LORRY GREENBERG / BRAMBLEGROVE",,  45.368229, -75.624184,,,,,,
RI315,4325,"LORRY GREENBERG / HUNTERSFIELD",,  45.366417, -75.625328,,,,,,
RI320,4322,"LORRY GREENBERG / PIKE",,  45.365364, -75.627441,,,,,,
RI330,4326,"LORRY GREENBERG / PIKE",,  45.365383, -75.627808,,,,,,
RI340,4323,"LORRY GREENBERG / STAMFORD",,  45.365070, -75.630341,,,,,,
RI350,4327,"LORRY GREENBERG / STAMFORD",,  45.365181, -75.630447,,,,,,
RI351,0390,"ZAIDAN / BELLINGHAM",,  45.365952, -75.632538,,,,,,
RI360,4324,"LORRY GREENBERG / MARGRAVE",,  45.364395, -75.633965,,,,,,
RI365,8727,"LORRY GREENBERG/HUNTER'S GLEN/GREENBORO CTRE",,  45.363094, -75.634560,,,,,,
RI370,4328,"LORRY GREENBERG / MARGRAVE",,  45.364391, -75.634262,,,,,,
RI375,8742,"LORRY GREENBERG/HUNTER'S GLEN/GREENBORO CTRE",,  45.362961, -75.634766,,,,,,
RI390,2344,"CONROY / ST LAURENT",,  45.380379, -75.628075,,,,,,
RI400,4333,"CONROY / THURSTON",,  45.377468, -75.626602,,,,,,
RI405,0413,"CONROY / JOHNSTON",,  45.372913, -75.624123,,,,,,
RI410,2411,"CONROY / THURSTON",,  45.378117, -75.626610,,,,,,
RI420,4334,"CONROY / RAILWAY - VOIE FERRÉE",,  45.376152, -75.625961,,,,,,
RI430,4335,"CONROY / RAILWAY - VOIE FERRÉE",,  45.376030, -75.625557,,,,,,
RI432,1305,"JOHNSTON / CONROY",,  45.373112, -75.625114,,,,,,
RI436,1306,"JOHNSTON / ALLANFORD",,  45.372715, -75.626282,,,,,,
RI437,0388,"CONROY / FENTERRA",,  45.371124, -75.623154,,,,,,
RI438,3330,"CONROY / JOHNSTON",,  45.373653, -75.624199,,,,,,
RI440,1307,"JOHNSTON / ALLANFORD",,  45.370106, -75.628403,,,,,,
RI445,1310,"JOHNSTON / ALLANFORD",,  45.372509, -75.626434,,,,,,
RI455,1312,"JOHNSTON / ALLANFORD",,  45.369423, -75.628845,,,,,,
RI456,0385,"JOHNSTON / PENNARD",,  45.368973, -75.633400,,,,,,
RI458,0386,"JOHNSTON / ZAIDAN",,  45.368221, -75.631622,,,,,,
RI459,0387,"JOHNSTON / ZAIDAN",,  45.368279, -75.632301,,,,,,
RI460,4329,"LORRY GREENBERG / SCARLET",,  45.361519, -75.632988,,,,,,
RI461,0404,"JOHNSTON / DUNTROON",,  45.368889, -75.630592,,,,,,
RI465,4330,"LORRY GREENBERG / HUNT CLUB",,  45.360321, -75.631874,,,,,,
RI470,4331,"LORRY GREENBERG / SCARLET",,  45.361248, -75.632866,,,,,,
RI471,6907,"RUSSELL / WALKLEY",,  45.392563, -75.607254,,,,,,
RI475,4332,"HUNT CLUB / LORRY GREENBERG",,  45.359882, -75.632080,,,,,,
RI477,5713,"HAWTHORNE / RUSSELL",,  45.388367, -75.605453,,,,,,
RI478,6906,"RUSSELL / WALKLEY",,  45.392590, -75.607010,,,,,,
RI479,3638,"HAWTHORNE/ AD. 3101",,  45.386391, -75.604019,,,,,,
RI480,4336,"HAWTHORNE / AGES",,  45.386089, -75.604240,,,,,,
RI481,3636,"AGES / LEGACY",,  45.385216, -75.605347,,,,,,
RI482,4337,"AGES / HAWTHORNE",,  45.385616, -75.604820,,,,,,
RI483,3637,"AGES / HAWTHORNE",,  45.385654, -75.604233,,,,,,
RI484,4338,"AGES / LEGACY",,  45.384491, -75.608437,,,,,,
RI485,4339,"AGES / SWANSEA",,  45.380753, -75.614815,,,,,,
RI486,8996,"HAWTHORNE / RUSSELL",,  45.389671, -75.605598,,,,,,
RI487,4340,"AGES / SWANSEA",,  45.383385, -75.613182,,,,,,
RI488,3635,"AGES / LEGACY",,  45.384373, -75.609093,,,,,,
RI490,3634,"AGES / SWANSEA",,  45.384140, -75.610794,,,,,,
RI492,6143,"STEVENAGE / SWANSEA",,  45.380959, -75.605301,,,,,,
RI493,3626,"STEVENAGE / SWANSEA",,  45.381374, -75.604721,,,,,,
RI497,4342,"STEVENAGE / HAWTHORNE",,  45.381901, -75.602760,,,,,,
RI498,3625,"STEVENAGE / HAWTHORNE",,  45.382175, -75.602356,,,,,,
RI500,5902,"HAWTHORNE / HUNT CLUB",,  45.374157, -75.596649,,,,,,
RI550,3508,"STEVENAGE / HAWTHORNE",,  45.382378, -75.601486,,,,,,
RI553,3624,"STEVENAGE / GLENFIELD",,  45.382511, -75.600525,,,,,,
RI555,3510,"STEVENAGE / OVERTON",,  45.382801, -75.598175,,,,,,
RI560,3509,"STEVENAGE / OVERTON",,  45.382954, -75.598083,,,,,,
RI570,3511,"STEVENAGE / BELGREEN",,  45.381893, -75.595940,,,,,,
RI575,3512,"BELGREEN / STEVENAGE",,  45.381729, -75.594887,,,,,,
RI579,3623,"BELGREEN / AD. 4123",,  45.382431, -75.592583,,,,,,
RI580,3513,"BELGREEN / AD. 4129",,  45.381706, -75.595345,,,,,,
RI585,3514,"BELGREEN / RUSSELL",,  45.382877, -75.590622,,,,,,
RI589,3622,"BELGREEN / RUSSELL",,  45.382950, -75.590843,,,,,,
RI700,3326,"BLOHM / PICASSO",,  45.373768, -75.603081,,,,,,
RI705,6420,"BLOHM / FORESTGLADE",,  45.373775, -75.602852,,,,,,
RI710,3327,"BLOHM / WINNERGREEN",,  45.375465, -75.604958,,,,,,
RI715,4357,"BLOHM / HUNTERSWOOD",,  45.375607, -75.603546,,,,,,
RI720,4358,"BLOHM / SAI",,  45.375389, -75.606705,,,,,,
RI725,0312,"BLOHM / SAI",,  45.375252, -75.606529,,,,,,
RI750,3633,"SWANSEA / AGES",,  45.380428, -75.614822,,,,,,
RI755,4346,"SWANSEA / AD. 2799",,  45.379440, -75.615921,,,,,,
RI757,3631,"SWANSEA / PATHWAY - SENTIER",,  45.377056, -75.614006,,,,,,
RI760,3632,"SWANSEA / AD. 2700",,  45.379417, -75.615692,,,,,,
RI763,3630,"SWANSEA / PATHWAY - SENTIER",,  45.377293, -75.614296,,,,,,
RI765,4347,"SWANSEA / AD. 2264",,  45.377720, -75.611099,,,,,,
RI770,3629,"STEVENAGE /  AD. 3629",,  45.377720, -75.611328,,,,,,
RI775,4348,"STEVENAGE / AD. 2300",,  45.379200, -75.610855,,,,,,
RI780,3628,"STEVENAGE / AD. 2309",,  45.379429, -75.610931,,,,,,
RI785,4349,"STEVENAGE / AD. 2370",,  45.380138, -75.608521,,,,,,
RI790,3627,"STEVENAGE / AD. 2393",,  45.381130, -75.605324,,,,,,
RI805,8135,"JOHNSTON / CONROY",,  45.373680, -75.622887,,,,,,
RI810,4360,"JOHNSTON / LANGSTROM",,  45.374298, -75.621429,,,,,,
RI815,4364,"JOHNSTON / EWING",,  45.374191, -75.621384,,,,,,
RI820,4361,"JOHNSTON / AD. 2021",,  45.374817, -75.619843,,,,,,
RI830,4365,"JOHNSTON / AD. 2002",,  45.374744, -75.619736,,,,,,
RI835,4366,"JOHNSTON / BASLAW",,  45.376015, -75.615479,,,,,,
RI840,4362,"JOHNSTON / BASLAW",,  45.376179, -75.615448,,,,,,
RI850,4363,"JOHNSTON / CELLINI",,  45.375565, -75.613121,,,,,,
RI855,4367,"JOHNSTON / BASLAW",,  45.375229, -75.612556,,,,,,
RI860,3335,"RUSSELL / AD. 3900",,  45.383591, -75.591011,,,,,,
RI865,3336,"RUSSELL / AD. 3818",,  45.385181, -75.595604,,,,,,
RI870,3337,"RUSSELL / HYDRO",,  45.389374, -75.602081,,,,,,
RI875,3338,"RUSSELL / HYDRO",,  45.389038, -75.601845,,,,,,
RI880,3339,"RUSSELL / AD. 3818",,  45.385059, -75.595879,,,,,,
RI885,3340,"RUSSELL / AD. 3894",,  45.383667, -75.591721,,,,,,
RR015,1389,"EARL ARMSTRONG / RIVER",,  45.269714, -75.695633,,,,,,
RR016,3065,"EARL ARMSTRONG / RIVER",,  45.269043, -75.697853,,,,,,
RR024,3334,"EARL ARMSTRONG / SPRATT",,  45.272121, -75.689880,,,,,,
RR025,1377,"SPRATT / SHORELINE",,  45.273911, -75.690071,,,,,,
RR110,2139,"RIVER / EARL ARMSTRONG",,  45.270744, -75.699295,,,,,,
RR130,2141,"RIVER / SHORELINE",,  45.275799, -75.696266,,,,,,
RR135,0654,"RIVER / PATHWAY (TO SHORELINE)",,  45.275761, -75.696007,,,,,,
RR150,2143,"RIVER / AD. 620",,  45.278561, -75.694481,,,,,,
RR160,2144,"RIVER / RYEBURN",,  45.284203, -75.693542,,,,,,
RR170,2145,"RIVER / RYEBURN",,  45.283611, -75.693848,,,,,,
RR300,2154,"RIVERSIDE / AD. 4200",,  45.322975, -75.689369,,,,,,
RR310,2155,"RIVERSIDE / AD. 4200",,  45.322979, -75.689537,,,,,,
RR425,0692,"SPRATT / 1ST SHORELINE",,  45.277363, -75.688148,,,,,,
RR430,2015,"SPRATT / SHORELINE",,  45.277458, -75.687828,,,,,,
RR435,1243,"SPRATT / SHORELINE",,  45.277935, -75.687767,,,,,,
RR440,1244,"SPRATT / SHORELINE",,  45.279453, -75.687111,,,,,,
RR445,1245,"SPRATT / CANYON WALK",,  45.282253, -75.686073,,,,,,
RR450,0678,"SPRATT / GOLDEN EYE",,  45.282177, -75.685875,,,,,,
RR465,0691,"SPRATT / CANYON WALK",,  45.284771, -75.681084,,,,,,
RR470,3226,"SPRATT / CANYON WALK",,  45.284840, -75.680214,,,,,,
RR475,3227,"SPRATT / OWLS CABIN",,  45.286011, -75.677979,,,,,,
RR480,3228,"SPRATT / OWLS CABIN",,  45.285866, -75.677856,,,,,,
RR485,3229,"SPRATT / LIMEBANK",,  45.288818, -75.671936,,,,,,
RR490,3230,"SPRATT / LIMEBANK",,  45.288567, -75.672142,,,,,,
RR500,3218,"SPRATT / SHORELINE",,  45.273960, -75.690285,,,,,,
RR630,4849,"RIVER / HUNT CLUB",,  45.333443, -75.693306,,,,,,
RR635,2124,"RIVER / AD. 4120",,  45.329411, -75.694115,,,,,,
RR639,5946,"RIVER / LEWER",,  45.320793, -75.689835,,,,,,
RR641,5945,"RIVER / LEWER",,  45.320839, -75.690140,,,,,,
RR644,2126,"RIVER / BALMORAL",,  45.313026, -75.693710,,,,,,
RR645,2127,"RIVER / AD. 4120",,  45.329651, -75.693855,,,,,,
RR647,0303,"RIVER / BALMORAL",,  45.306709, -75.693352,,,,,,
RR649,3064,"RIVER / BALMORAL",,  45.306763, -75.693642,,,,,,
RR650,0694,"RIVER / AD. 335",,  45.316017, -75.692520,,,,,,
RR652,0695,"RIVER / AD. 335",,  45.315636, -75.692345,,,,,,
RR655,2128,"RIVER / BALMORAL",,  45.313061, -75.693375,,,,,,
RR661,1551,"RIVER / LOWEN",,  45.295959, -75.695328,,,,,,
RR663,4368,"RIVER / MULLIGAN",,  45.294212, -75.694908,,,,,,
RR667,2129,"RIVER / LEITRIM",,  45.291344, -75.694069,,,,,,
RR668,4369,"RIVER / LEITRIM",,  45.288757, -75.693726,,,,,,
RR669,0304,"RIVER / AD. 540",,  45.288792, -75.693413,,,,,,
RR670,1914,"RIVER / LOWEN",,  45.295959, -75.695023,,,,,,
RR675,4370,"RIVER / MULLIGAN",,  45.292160, -75.693932,,,,,,
RR677,2130,"RIVER / LEITRIM",,  45.278828, -75.694153,,,,,,
RR680,1872,"RIVER / HONEY GABLES",,  45.281425, -75.693954,,,,,,
RR690,1394,"RIVER / HONEY GABLE",,  45.281033, -75.694305,,,,,,
RR900,3040,"PARC-O-BUS RIVERVIEW PARK & RIDE 2A",,  45.268955, -75.698166,,,,,,
RR910,3040,"PARC-O-BUS RIVERVIEW PARK & RIDE 1A",,  45.268963, -75.697838,,,,,,
RY100,6984,"8TH LINE / RUSSELL",,  45.229870, -75.469727,,,,,,
RY101,6985,"8TH LINE / RUSSELL",,  45.229904, -75.469574,,,,,,
RY102,1070,"8TH LINE / ELDO",,  45.230980, -75.470322,,,,,,
RY103,1047,"8TH LINE / ELDO",,  45.231285, -75.470261,,,,,,
RY110,6987,"8TH LINE / BYRON",,  45.233822, -75.471825,,,,,,
RY111,6986,"8TH LINE / UNITED",,  45.233864, -75.471634,,,,,,
RY115,6989,"VICTORIA / BOWEN",,  45.235104, -75.474335,,,,,,
RY116,6988,"VICTORIA / DOW",,  45.235256, -75.474373,,,,,,
RY120,6991,"VICTORIA / GLEN",,  45.233810, -75.477531,,,,,,
RY121,6990,"VICTORIA / GLEN",,  45.233936, -75.477631,,,,,,
RY126,6992,"VICTORIA / BRENTWOOD",,  45.232140, -75.482018,,,,,,
RZ002,3707,"ROCKDALE / AD. 3707",,  45.366863, -75.358635,,,,,,
RZ005,3706,"ROCKDALE / AD. 5381",,  45.366795, -75.358917,,,,,,
RZ007,3209,"ROCKDALE / FORCED",,  45.361572, -75.356133,,,,,,
RZ008,3210,"ROCKDALE / FORCED",,  45.361641, -75.355850,,,,,,
RZ010,1085,"ROCKDALE / ADD 5604",,  45.359074, -75.354691,,,,,,
RZ015,3523,"ROCKDALE / HORIZON",,  45.358116, -75.354187,,,,,,
RZ020,3567,"ROCKDALE / ADD 5607",,  45.359180, -75.354576,,,,,,
RZ030,3524,"ROCKDALE / BUCKLAND",,  45.356289, -75.353142,,,,,,
RZ040,3525,"ROCKDALE / HORIZON",,  45.357841, -75.353783,,,,,,
RZ050,3526,"ROCKDALE / ALCIDE",,  45.353413, -75.351631,,,,,,
RZ060,3527,"ROCKDALE / BUCKLAND",,  45.355816, -75.352753,,,,,,
RZ070,3528,"ROCKDALE / FARWELL",,  45.351303, -75.350510,,,,,,
RZ080,3529,"ROCKDALE / ALCIDE",,  45.353817, -75.351669,,,,,,
RZ090,3530,"ROCKDALE / HIGHWAY",,  45.340565, -75.344681,,,,,,
RZ100,3531,"ROCKDALE / DEVINE",,  45.351147, -75.350182,,,,,,
RZ120,3568,"ROCKDALE / RUSSLAND",,  45.340824, -75.344597,,,,,,
RZ150,3532,"CAR POOL LOT / STATIONNEMENT COVOITURAGE",,  45.332474, -75.345711,,,,,,
RZ400,1097,"BOUNDARY / AD. 5025",,  45.356174, -75.449051,,,,,,
RZ410,3533,"BOUNDARY / AD. 5025",,  45.356033, -75.449295,,,,,,
RZ420,3534,"BOUNDARY / AD. 4780",,  45.360237, -75.451202,,,,,,
RZ425,0770,"BOUNDARY / AD. 4700",,  45.362644, -75.452530,,,,,,
RZ430,3535,"BOUNDARY / AD. 4780",,  45.360195, -75.451500,,,,,,
RZ435,0771,"BOUNDARY / AD. 4700",,  45.362591, -75.452721,,,,,,
RZ440,1101,"BOUNDARY / AD. 4645",,  45.364605, -75.453590,,,,,,
RZ450,3536,"BOUNDARY / AD. 4642",,  45.364388, -75.453629,,,,,,
RZ455,9008,"CARLSBAD SPRINGS PARK & RIDE",,  45.366405, -75.462646,,,,,,
RZ460,1103,"RUSSELL / BOUNDARY",,  45.369648, -75.457108,,,,,,
RZ470,3537,"RUSSELL / AD. 6490",,  45.369476, -75.456764,,,,,,
RZ480,3538,"RUSSELL / AD. 6385",,  45.371048, -75.462448,,,,,,
RZ490,3539,"RUSSELL / AD. 6370",,  45.371021, -75.462639,,,,,,
RZ500,3540,"RUSSELL / AD. 6227",,  45.373360, -75.471352,,,,,,
RZ510,3541,"RUSSELL / AD. 6218",,  45.373329, -75.471809,,,,,,
RZ520,3542,"RUSSELL / SPRING",,  45.374611, -75.475197,,,,,,
